HTS_Code,Description,List
7318.15.60,"Iron or steel, screws and bolts, nesoi, having shanks or threads less than 6 mm in diameter",3
7318.15.80,"Iron or steel, screws and bolts, nesoi, having shanks or threads 6 mm or more in diameter",3
7318.19.00,"Iron or steel, threaded articles similar to screws, bolts, nuts, coach screws & screw hooks, nesoi",3
7318.21.00,"Iron or steel, spring washers and other lock washers",3
7318.22.00,"Iron or steel, washers (o/than spring washers and other lock washers)",3
7318.23.00,"Iron or steel, rivets",3
7318.24.00,"Iron or steel, cotters and cotter pins",3
7318.29.00,"Iron or steel, nonthreaded articles similar to rivets, cotters, cotter pins, washers and spring washers",3
7320.10.30,"Iron or steel, leaf springs & leaves therefore, to be used in motor vehicles having a G.V.W. not exceeding 4 metric tons",3
7320.10.60,"Iron or steel, leaf springs & leaves therefore, suitable for motor vehicle suspension (o/than for motor vehicles w/a G.V.W. o/4 metric tons)",3
7320.10.90,"Iron or steel, leaf springs & leaves therefore, not suitable for motor vehicle suspension",3
7320.90.10,"Iron or steel, hairsprings",3
7320.90.50,"Iron or steel, springs (o/than leaf springs, helical springs or hairsprings)",3
7321.11.10,"Iron or steel, portable non-electric domestic cooking appliances and plate warmers, for gas fuel or for both gas and other fuels",3
7321.11.30,"Iron or steel, nonportable non-electric domestic stoves or ranges, for gas fuel or for both gas and other fuels",3
7321.11.60,"Iron or steel, nonportable non-electric domestic cook. appl. (o/th stoves or ranges) & plate warmers, for gas fuel or both gas & other fuels",3
7321.90.10,"Iron/steel, cooking chambers for nonportable non-electric domestic stoves or ranges, for gas or for gas and other fuels",3
7321.90.20,"Iron/steel, top surface panels w/ or w/o burners/controls for nonportable non-elect. domest. stoves or ranges, for gas or gas & other fuels",3
7321.90.40,"Iron/steel, door assmbly w/more than one of inner panel, out. panel, window, insul., for non-elect. stoves or ranges, for gas or gas & other",3
7321.90.50,"Iron/steel, parts of nonportable non-electric domestic stoves or ranges, nesoi, for gas fuel or for both gas and other fuels",3
7321.90.60,"Iron/steel, parts, of nonelectric domestic cooking and warming appliances, nesoi",3
7322.11.00,"Cast iron, non-electrically heated radiators and parts thereof, for central heating",3
7322.19.00,"Iron (o/than cast) or steel, non-electrically heated radiators and parts thereof, for central heating",3
7322.90.00,"Iron or steel, non-electrically heated air heaters and hot air distributors w/motor driven fan or blower and parts thereof",3
7323.10.00,"Iron or steel wool; iron or steel pot scourers and scouring or polishing pads, gloves and the like",3
7323.99.90,"Iron (o/th cast)/steel (o/th tinplate or stainless), table, kitchen (o/th cooking.) or o/household arts & part, n/coated/plated w/prec.metal 170 HTSUS Product Description Subheading",3
7324.10.00,"Stainless steel, sinks and wash basins",3
7324.21.10,"Cast iron, baths (whether or not enameled), coated or plated with precious metal",3
7324.21.50,"Cast iron, baths (whether or not enameled), not coated or plated with precious metal",3
7324.90.00,"Iron or steel, sanitary ware (o/than baths or stainless steel sinks and wash basins) and parts thereof",3
7325.10.00,"Nonmalleable cast iron, articles, nesoi",3
7325.91.00,"Iron or steel, cast grinding balls and similar articles for mills",3
7325.99.10,"Cast iron (o/than nonmalleable cast iron), articles nesoi",3
7325.99.50,"Steel, cast articles nesoi",3
7326.11.00,"Iron or steel, forged or stamped grinding balls and similar articles for mills",3
7326.19.00,"Iron or steel, articles forged or stamped but n/further worked, nesoi",3
7326.20.00,"Iron or steel, articles of wire, nesoi",3
7326.90.10,"Tinplate, articles nesoi",3
7326.90.25,"Iron or steel, cable or inner wire for caliper and cantilever brakes and casing therefore, whether or not cut to length",3
7326.90.35,"Iron or steel, containers of a kind normally carried on the person, in the pocket or in the handbag, nesoi",3
7326.90.45,"Iron or steel, horse and mule shoes",3
7326.90.60,"Iron or steel, articles nesoi, coated or plated with precious metal",3
7326.90.86,"Iron or steel, articles, nesoi",3
7401.00.00,Copper mattes; cement copper (precipitated copper),3
7402.00.00,Unrefined copper; copper anodes for electrolytic refining,3
7403.11.00,Refined copper cathodes and sections of cathodes,3
7403.12.00,"Refined copper, wire bars",3
7403.13.00,"Refined copper, billets",3
7403.19.00,"Refined copper, unwrought articles nesoi",3
7403.21.00,"Copper-zinc base alloys (brass), unwrought nesoi",3
7403.22.00,"Copper-tin base alloys (bronze), unwrought nesoi",3
7403.29.01,"Copper alloys (o/than copper-zinc, copper-tin alloys), unwrought nesoi",3
7404.00.30,Copper spent anodes; copper waste & scrap containing less than 94% by weight of copper,3
7404.00.60,"Copper, waste and scrap containing 94% or more by weight of copper",3
7405.00.10,"Copper master alloys, containing 5% or more but n/more than 15% by weight of phosphorus",3
7405.00.60,"Copper master alloys, not containing 5% or more but n/more than 15% by weight of phosphorus",3
7406.10.00,"Copper, powders of non-lamellar structure",3
7406.20.00,"Copper, powders of lamellar structure; copper flakes",3
7407.10.15,"Refined copper, hollow profiles",3
7407.10.30,"Refined copper, profiles (o/than hollow profiles)",3
7407.10.50,"Refined copper, bars and rods",3
7407.21.15,"Copper-zinc base alloys (brass), hollow profiles",3
7407.21.30,"Copper-zinc base alloys (brass), profiles (o/than hollow profiles)",3
7407.21.50,"Copper-zinc base alloys (brass), low fuming brazing rods",3
7407.21.70,"Copper-zinc base alloys (brass), bars & rods nesoi, having a rectangular cross section",3
7407.21.90,"Copper-zinc base alloys (brass), bars & rods nesoi, not having a rectangular cross section 171 HTSUS Product Description Subheading",3
7407.29.16,"Copper alloys , hollow profiles",3
7407.29.34,"Copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver), profiles (o/than hollow profiles)",3
7407.29.38,"Copper alloys (o/than cupro-nickel or nickel silver), profiles (o/than hollow profiles)",3
7407.29.40,"Copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver), bars & rods",3
7407.29.50,"Copper alloys (o/than brass, cupro-nickel or nickel silver), bars and rods",3
7408.11.30,"Refined copper, wire, w/maximum cross-sectional dimension over 9.5 mm",3
7408.11.60,"Refined copper, wire, w/maximum cross-sectional dimension over 6 mm but not over 9.5 mm",3
7408.19.00,"Refined copper, wire, w/maximum cross-sectional dimension of 6 mm or less",3
7408.21.00,"Copper-zinc base alloys (brass), wire",3
7408.22.10,"Copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver), wire, coated or plated with metal",3
7408.22.50,"Copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver), wire, not coated or plated w/metal",3
7408.29.10,"Copper alloys (o/than brass, cupro-nickel or nickel-silver), wire, coated or plated with metal",3
7408.29.50,"Copper alloys (o/than brass, cupro-nickel or nickel-silver), wire, not coated or plated with metal",3
7409.11.10,"Refined copper, plates, sheets and strip, in coils, with a thickness of 5 mm or more",3
7409.11.50,"Refined copper, plates, sheets and strip, in coils, with a thickness over 0.15mm but less than 5 mm",3
7409.19.10,"Refined copper, plates, sheets and strip, not in coils, with a thickness of 5 mm or more",3
7409.19.50,"Refined copper, plates, sheets and strip, not in coils, with a thickness o/0.15mm but less than 5 mm & a width of 500 mm or more",3
7409.19.90,"Refined copper, plates, sheets and strip, not in coils, with a thickness o/0.15mm but less than 5 mm & a width of less than 500 mm",3
7409.21.00,"Copper-zinc base alloys (brass), plates, sheets and strip, in coils",3
7409.29.00,"Copper-zinc base alloys (brass), plates, sheets and strip, not in coils",3
7409.31.10,"Copper-tin base alloys (bronze), plates, sheets and strip, in coils. with a thickness of 5 mm or more",3
7409.31.50,"Copper-tin base alloys (bronze), plates, sheets and strip, in coils, with a thickness o/0.15mm but less than 5mm & a width of 500mm or more",3
7409.31.90,"Copper-tin base alloys (bronze), plates, sheets and strip, in coils, w/thickness o/0.15mm but less than 5mm & a width of less than 500mm",3
7409.39.10,"Copper-tin base alloys (bronze), plates, sheets and strip, with a thickness of 5 mm or more",3
7409.39.50,"Copper-tin base alloys (bronze), plates, sheets and strip, with a thickness o/0.15 but less than 5 mm & of a width of 500 mm or more",3
7409.39.90,"Copper-tin base alloys (bronze), plates, sheets and strip, with a thickness o/0.15 but less than 5 mm & of a width of less than 500 mm",3
7409.40.00,"Copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver), plates, sheets and strip, w/thickness o/0.15mm",3
7409.90.10,"Copper alloys (o/than brass/bronze/cupro-nickel/nickel silver), plates, sheets & strip, with thickness of 5 mm or more 172 HTSUS Product Description Subheading",3
7409.90.50,"Copper alloys (o/than brass/bronze/cupro-nickel/nickel silver), plates, sheets & strip, w/thick. o/0.15mm but less th/5mm & width 500mm+",3
7409.90.90,"Copper alloys (o/than brass/bronze/cupro-nickel/nickel silver), plates, sheets & strip, w/thick. o/0.15mm but less th/5mm & width less 500mm",3
7410.11.00,"Refined copper, foil, w/thickness of 0.15 mm or less, not backed",3
7410.12.00,"Copper alloys, foil, w/thickness of 0.15 mm or less, not backed",3
7410.21.30,"Refined copper, clad laminates, w/thickness of 0.15 mm or less, backed",3
7410.21.60,"Refined copper, foil, w/thickness of 0.15 mm or less, backed",3
7410.22.00,"Copper alloys, foil, w/thickness of 0.15 mm or less, backed",3
7411.10.10,"Refined copper, tubes and pipes, seamless",3
7411.10.50,"Refined copper, tubes and pipes, other than seamless",3
7411.21.10,"Copper-zinc base alloys (brass), tubes and pipes, seamless",3
7411.21.50,"Copper-zinc base alloys (brass), tubes and pipes, other than seamless",3
7411.22.00,"Copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel-silver), tubes and pipes",3
7411.29.10,"Copper alloys (o/than brass/cupro-nickel/nickel-silver), pipes and tubes, seamless",3
7411.29.50,"Copper alloys (o/than brass/cupro-nickel/nickel-silver), pipes and tubes, other than seamless",3
7412.10.00,"Refined copper, fittings for tubes and pipes",3
7412.20.00,"Copper alloys, fittings for tubes and pipes",3
7413.00.10,"Copper, stranded wire, not electrically insulated, not fitted with fittings and not made up into articles",3
7413.00.50,"Copper, cables, plaited bands and the like, not fitted with fittings and not made up into articles",3
7413.00.90,"Copper, stranded wire, cables, plaited bands and the like, not electrically insulated, fitted with fittings or made up into articles",3
7415.10.00,"Copper or iron/steel w/heads of copper, nails and tacks, drawing pins, staples and similar articles",3
7415.21.00,"Copper, washers (including spring washers)",3
7415.29.00,"Copper, rivets, cotters, cotter pins and similar non-threaded articles (o/than washers)",3
7415.33.05,Copper screws for wood,3
7415.33.10,Muntz or yellow metal copper bolts,3
7415.33.80,"Screws (other than wood screws), bolts (other than Muntz or yellow metal) and nuts, of copper, threaded, nesoi",3
7415.39.00,"Copper, screw hooks and other threaded articles, nesoi",3
7418.20.10,"Copper-zinc base alloys (brass), sanitary ware and parts thereof",3
7418.20.50,"Copper (o/than brass), sanitary ware and parts thereof",3
7419.10.00,"Copper, chain and parts thereof",3
7419.91.00,"Copper, articles nesoi, cast, molded, stamped, or forged but not further worked",3
7419.99.03,"Copper, Fourdrinier wires, for use in papermaking machines, w/94 or more wires to the lineal cm",3
7419.99.06,"Copper cloth, nesoi",3
7419.99.09,"Copper, wire grill and netting; expanded metal of copper",3
7419.99.15,"Copper, containers a kind normally carried on the person, in the pocket or in the handbag",3
7419.99.16,"Copper, springs 173 HTSUS Product Description Subheading",3
7419.99.30,"Copper, articles nesoi, coated or plated with precious metal",3
7419.99.50,"Copper, articles nesoi, not coated or plated with precious metal",3
7501.10.00,Nickel mattes,3
7501.20.00,Nickel oxide sinters and other intermediate products of nickel metallurgy,3
7502.10.00,"Nickel (o/than alloy), unwrought",3
7502.20.00,"Nickel alloys, unwrought",3
7503.00.00,"Nickel, waste and scrap",3
7504.00.00,"Nickel, powders and flakes",3
7505.11.10,"Nickel (o/than alloy), bars and rods, cold formed",3
7505.11.30,"Nickel (o/than alloy), bars and rods, not cold formed",3
7505.11.50,"Nickel (o/than alloy), profiles",3
7505.12.10,"Nickel alloy, bars and rods, cold formed",3
7505.12.30,"Nickel alloy, bars and rods, not cold formed",3
7505.12.50,"Nickel alloy, profiles",3
7505.21.10,"Nickel (o/than alloy), wire, cold formed",3
7505.21.50,"Nickel (o/than alloy), wire, not cold formed",3
7505.22.10,"Nickel alloy, wire, cold formed",3
7505.22.50,"Nickel alloy, wire, not cold formed",3
7506.10.05,"Nickel, foil, w/thickness not over 0.15 mm",3
7506.10.10,"Nickel (o/than alloy), plates, sheets and strip, cold formed",3
7506.10.30,"Nickel (o/than alloy), plates, sheets and strip, not cold formed",3
7506.20.05,"Nickel alloy, foil, w/thickness not over 0.15 mm",3
7506.20.10,"Nickel alloy, plates, sheets and strip, cold formed",3
7506.20.30,"Nickel alloy, plates, sheets and strip, not cold formed",3
7507.11.00,"Nickel (o/than alloy), tubes and pipes",3
7507.12.00,"Nickel alloy, tubes and pipes",3
