HTS_Code,Description,List
6103.10.40,"Men's or boys' suits, knitted or crocheted, of artificial fibers, containing 23 percent or more of wool or fine animal hair",4a
6103.10.70,"Men's or boys' suits, of tex mats( ex wool, cotton or mmf), containing 70% or more by weight of silk or silk waste, knitted or crocheted",4a
6104.13.20,"Women's or girls' suits, knitted or crocheted, of synthetic fibers, nesoi",4a
6104.19.10,"Women's or girls' suits, knitted or crocheted, of artificial fibers, containing 23 percent or more of wool or fine animal hair",4a
6104.29.20,"Women's or girls' ensembles, knitted or crocheted, of textile materials nesoi",4a
6104.33.10,"Women's or girls' suit-type jackets & blazers, knit or crocheted, of synthetic fibers, cont. 23% or more of wool or fine animal hair",4a
6104.53.10,"Women's or girls' skirts & divided skirts, knitted or crocheted, of synthetic fibers, cont. 23% or more of wool or fine animal hair",4a
6105.90.40,"Men's or boys' shirts, of textile materials (ex wool, cotton or mmf), containing 70% or more by weight of silk or silk waste, knitted/croch",4a
6107.19.10,"Men's or boys' underpants & briefs, of textile materials (ex cotton or mmf), containing 70% or more by weight of silk or silk waste, k/croc",4a
6107.99.10,"Men's or boys' bathrobes, dressing gowns and similar articles, knitted or crocheted, of man- made fibers",4a
6107.99.20,"Men's or boys' bathrobes, dressing gowns and similar articles, knitted or crocheted, of wool or fine animal hair",4a
6107.99.90,"Men's or boys' bathrobes, dressing gowns, and similar articles, of textile materials (except wool), containing under 70% by wt of silk, k/c",4a
6108.19.10,"Women's or girls' slips and petticoats, of textile materials (except mmf), containing 70% or more by weight of silk, knitted or crocheted",4a
6108.29.10,"Women's or girls' briefs and panties (other than disposable), of text materials (other than cotton or mmf) cant 70% or more wt of silk, k/c",4a
6108.39.10,"Women's or girls' nightdresses and pajamas, knitted or crocheted, of wool or fine animal hair",4a
6108.39.40,"Women's or girls' nightdresses & pajamas, con. 70% or more by wt of silk or silk waste, knitted or crocheted",4a
6108.39.80,"Women's or girls' nightdresses & pajamas, of textiles (except of cotton/mmf/wool), con. under 70% by wt of silk, knitted or crocheted",4a
6108.99.50,"Women's or girls' bathrobes, negligees, & sim. articles, con. 70% or more by wt of silk or silk waste, knitted or crocheted",4a
6109.90.40,"T-shirts, singlets tanktops & sim garments, of text mat (except cotton, mmf or long sleeve wool garments), cant 70% or more wt of silk, k/c",4a
6110.12.10,"Sweaters, pullovers, sweatshirts, waistcoats (vests) and similar articles, knitted or crocheted, of Kashmir goats, wholly of cashmere",4a
6110.30.15,"Sweaters, etc., knitted or crocheted, of manmade fibers, containing 23% or more of wool or fine animal hair",4a
6110.90.10,"Sweaters, pullovers, sweatshirts, vests and similar articles, of text mat (except wool, cotton or mmf), cant 70% or more by wt of silk, k/c",4a
6111.90.30,"Babies' T-shirts, singlets and similar garments, except those imported as parts of sets, knitted or crocheted, of artificial fibers Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices 43455 VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00153 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<451.91UA02NE HTS Subheading Product Description",4a
6114.90.90,"Other garment, nesoi, of textile materials (except wool, cotton or mmf), containing under 70% by wt of silk or silk waste, knitted/crocheted",4a
6115.22.00,"Panty hose and tights (not graduated compression), knitted or crocheted, of synthetic fibers, measuring per single yarn 67 decitex or more",4a
6115.29.80,"Panty hose (not surgical) and tights, of textile materials nesoi, knitted or crocheted",4a
6115.96.90,"Stockings, socks, etc. nesoi, knitted or crocheted, of synthetic fibers (not containing lace or net)",4a
6115.99.19,"Hosiery nesoi, knitted or crocheted, of artificial fibers, other than those containing lace or net",4a
6116.10.05,"Ice hockey and field hockey gloves, knitted or crocheted, impregnated, coated or covered with plastics or rubber",4a
6116.10.75,"Gloves, mittens & mitts(excl sports), impreg etc, not cut & sewn from pre-existing fabric, with fourch, con 50% or more wt of text fib, k/c",4a
6116.92.05,"Ice hockey and field hockey gloves, knitted or crocheted, of cotton, not impregnated, coated or covered with plastics or rubber",4a
6116.92.74,"Gloves, mittens & mitts (excl. ski or snowmobile), k/c, of cotton, from a pre-existing machine knit fabric, with fourchettes",4a
6116.93.64,"Gloves, mittens & mitts (excl. those designed for sports etc.), k/c, of synthetic fiber, cont. 23% or more wt. of wool etc., w/o four.",4a
6116.93.94,"Gloves, mittens & mitts (excl. those designed for sports etc.), k/c, of synthetic fibers, under 23% by wt. of wool etc., with fourchettes",4a
6116.99.20,"Ice hockey and field hockey gloves, knitted or crocheted, of artificial fibers, not impregnated, coated or covered with plastics or rubber",4a
6116.99.48,"Gloves, mittens & mitts (excl. those designed for sports etc.), knitted/crocheted, of artificial fibers, without fourchettes",4a
6116.99.54,"Gloves, mittens & mitts (excl. those designed for sports etc.), knitted or crocheted, of artificial fibers, with fourchettes",4a
6116.99.75,"Gloves, mittens and mitts, of textile materials( except wool, cotton or mmf), containing 70% or more by wt of silk or silk waste, knit/croc",4a
6116.99.95,"Gloves, mittens and mitts, of textile materials( except wool, cotton or mmf), containing under 70% by weight of silk or silk waste, knit/croc",4a
6117.10.20,"Shawls, scarves, mufflers, mantillas, veils and the like, knitted or crocheted, of man-made fibers",4a
6117.80.30,"Made up clothing accessories(excl shawls, scarves, mufflers, mantillas, veils and the like; ties and cravat), containing>= 70% wt of silk,",4a
6117.80.87,"Ties, bow ties and cravats, containing under 70% by weight of silk or silk waste, knitted or crocheted",4a
6201.92.17,"Rec perf outwear, men's or boys' anoraks, windbreakers and similar articles, nesoi, not knitted or crocheted, of cotton, water resistant",4a
6202.93.03,"Rec perf outwear, women's/girls' padded, sleeveless jackets, not knit/crochet, man-made fibers, not cont. 15% or more by weight of down, etc",4a
6203.19.20,"Men's or boys' suits, of artificial fibers, not knitted or crocheted, containing 36 percent or more of wool or fine animal hair",4a
6203.19.30,"Men's or boys' suits, of artificial fibers, nesoi, not knitted or crocheted",4a
6203.19.90,"Men's or boys' suits, of textile mats( except wool, cotton or mmf), containing under 70% by weight of silk or silk waste, not knit or croch 43456 Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00154 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<551.91UA02NE HTS Subheading Product Description",4a
6203.23.00,"Men's or boys' ensembles, not knitted or crocheted, of synthetic fibers",4a
6203.39.10,"Men's or boys' suit-type jackets and blazers, of artificial fibers, containing 36% or more by weight of wool or fine animal hair, not k/c",4a
6203.43.01,"Rec perf outwear, men's/boys' trousers, bib & brace overalls, breeches & shorts, not knit/crochet, syn. fibers, cont. 15% or more of down, etc",4a
6203.49.60,"Men's/boys' trousers, bib/brace overalls, breeches & shorts, not k/c, tex mats (not wool, cotton, mmf), cant> or= 70% wt silk,, not rec P outwear",4a
6204.29.40,"Women's or girls' ensembles, not knitted or crocheted, of textile materials nesoi",4a
6204.33.20,"Women's or girls' suit-type jackets and blazers, not knitted or crocheted, of synthetic fibers, containing 36 percent or more of flax fibers",4a
6205.90.10,"Men's or boys' shirts, of silk or silk waste, containing 70% or more by wt of silk or silk waste, not knitted or crocheted",4a
6205.90.30,"Men's or boys' shirts, of silk or silk waste, containing under 70% by wt of silk or silk waste, not knitted or crocheted",4a
6207.99.75,"Men's or boys' bathrobes, dressing gowns and similar articles, not knitted or crocheted, of man-made fibers",4a
6207.99.90,"Men's or boys' undershirts, bathrobes, & sim art, of text mats (except of cotton, mmf, wool, silk), not knitted or crocheted",4a
6210.10.20,"Garments, not knitted or crocheted, made up of fabrics of heading 5602 or 5603 formed on a base of paper or covered or lined with paper",4a
6210.10.70,"Disposable briefs and panties designed for one time use, made up of fabrics of 5602 or 5603, not formed or lined w paper, not k/c",4a
6210.10.90,"Garments, nesoi, made up of fabrics of heading 5602 or 5603, not formed or lined w paper, not k/c",4a
6210.20.30,"Men's or boys' garments, sim to 6201.11-6201.19, of mmf, outer surf impreg, coated etc. w rub/plast, underlying fab completely obsc, not k/c",4a
6210.20.70,"Men's or boys' overcoats/carcoats/capes/etc. of tx mat(excl mmf), outer sur. impreg/etc. w/rub/plast completely obscuring fab, n k/c",4a
6210.30.30,"Women's or girls' overcoats/carcoats/capes/etc. of mmf, outer sur. impreg/coated/etc. w/rub/plast completely obscuring fab, n k/c",4a
6210.40.35,"Men's/boys' garm, nesoi, fab of 5903/5906/5907, not k/c, mmf, w/out sur. impreg/coated/etc. w/rub/plast completely obscuring fab, not rec perf outwear",4a
6210.50.03,"Rec perf outwear, women's/girls' garm, nesoi, fab of 5903/5906/5907, not k/c, mmf, w/outer sur. impreg/coated/etc. w/rub/plast campi obscuring fab",4a
6210.50.12,"Rec perf outwear, women/girls' garm, nesoi, fab of 5903/5906/5907, n k/c, tex mat (excl mmf), w/out sur. impreg/etc. w/rub/plast camp obscuring fab",4a
6210.50.35,"Women's/girls' garm, nesoi, fab of 5903/5906/5907, n k/c, mmf, w/out sur. impreg/coated/etc. w/rub/plast campi obscuring fab, a/than rec perf outwear",4a
6211.20.48,"Men's or boys' ski-suits nesoi, of tx mats( except wool or fine animal hair), con under 15% wt down etc, not water resist, not knitted/croch",4a
6211.20.58,"Women's or girls' anoraks and sim art imported as pts of ski-suits, of tx mats( except wool), con < 15% wt down etc, not wat resist, n k/c",4a
6213.20.10,"Handkerchiefs, not knitted or crocheted, of cotton, hemmed, not containing lace or embroidery",4a
6213.90.10,"Handkerchiefs, not knitted or crocheted, of man-made fibers Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices 43457 VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00155 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<651.91UA02NE HTS Subheading Product Description",4a
6214.30.00,"Shawls, scarves, mufflers, mantillas, veils and the like, not knitted or crocheted, of synthetic fibers",4a
6215.20.00,"Ties, bow ties and cravats, not knitted or crocheted, of man-made fibers",4a
6215.90.00,"Ties, bow ties and cravats, not knitted or crocheted, of textile materials nesoi",4a
6216.00.13,"Gloves etc. (excl. for sports etc.), not k/c, impreg. etc. with plas/rub, w/o four., cut & sewn, of veg. fibers, over 50% by wt. pi as/rub",4a
6216.00.21,"Gloves, mittens and mitts(excl sports), w/o four, impreg etc, cut & sewn from pre-exist impreg fab, of non-veg fib, con< 50% wt plas/rub",4a
6216.00.35,"Gloves, mittens & mitts, all the foregoing for sports use, including ski & snowmobile gloves, mittens & mitts, of cotton",4a
6217.10.85,"Headbands, ponytail holders and similar articles, of textile materials containing < 70% by weight of silk, not knit/crochet",4a
6301.10.00,Electric blankets,4a
6301.40.00,"Blankets (other than electric blankets) and traveling rugs, of synthetic fibers",4a
6301.90.00,"Blankets and traveling rugs, nesoi",4a
6302.22.10,"Bed linen, not knitted or crocheted, printed, of manmade fibers, containing embroidery, lace, braid, etc or applique work",4a
6302.22.20,"Bed linen, not knitted or crocheted, printed, of manmade fibers, nesoi",4a
6302.32.10,"Bed linen, not knitted or crocheted, not printed, of manmade fiber, containing embroidery, lace, braid, etc or applique work",4a
6302.32.20,"Bed linen, not knitted or crocheted, not printed, of manmade fibers, nesoi",4a
6302.51.10,"Damask tablecloths and napkins, not knitted or crocheted, of cotton",4a
6302.93.10,"Toilet and kitchen linen, of manmade fibers, of pile or tufted construction",4a
6302.93.20,"Toilet and kitchen linen, of manmade fibers, nesoi",4a
6303.92.10,"Curtains/drapes, inter. blinds, etc. of syn fib, made up from fab of subh",4a
6304.11.20,"Bedspreads of man-made fibers, knitted or crocheted, excluding those of heading 9404",4a
6304.11.30,"Bedspreads of textile materials other than of cotton or of man-made fibers, knitted or crocheted, excluding those of heading 9404",4a
6304.19.15,"Bedspreads, not knitted or crocheted, of manmade fibers, containing any embroidery, lace, etc.",4a
6304.19.20,"Bedspreads, not knitted or crocheted, of manmade fibers, nesoi",4a
6304.93.00,"Furnishing articles (excluding those of heading 9404 and other than bedspreads) not knitted or crocheted, of synthetic fibers",4a
6306.12.00,"Tarpaulins, awnings and sunblinds, of synthetic fibers",4a
6306.29.11,Tents of cotton,4a
6306.29.21,Tents of textile materials other than of cotton or synthetic fibers,4a
6306.90.10,"Camping goods, nesoi, of cotton",4a
6306.90.50,"Camping goods, nesoi, of textile materials other than of cotton",4a
6307.20.00,Lifejackets and lifebelts of textile materials,4a
6307.90.75,"Toys for pets, of textile materials",4a
6307.90.89,"Surgical towels; cotton towels of pile/tufted canst.; pillow shells, of cotton; shells for quilts etc., and similar articles of cotton 43458 Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00156 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<751.91UA02NE HTS Subheading Product Description",4a
6401.92.60,"Waterproof footwear, not mechanically asmbld., w/over 90% of ext. surf. area of soles & uppers PVC, covering/ankle but not knee",4a
6401.99.10,"Waterproof footwear, not mechanically assembled, w/outer soles & uppers of rubber or plastics, covering the knee",4a
6401.99.90,"Waterproof footwear, not mechanically asmbld, w/outer soles and uppers of rubber or plastics, nesoi, not cover ankle",4a
6402.19.05,Golf shoes w/outer soles of rubber or plastics and uppers> 90% of ext. surface area rubber or plastics,4a
6402.19.30,"Sports footwear w/outer soles and uppers of rubber or plastics, nesoi, valued not over $3/pair",4a
6402.20.00,"Footwear w/outer soles & uppers of rubber/plastics, w/upper straps or thongs assembled to sole by means of plugs (zoris)",4a
6402.91.05,"Footwear w/outer soles of rubber or plastics, a/than sports,covers ankle, w/metal toe- cap,w/ext. surf. uppers o/90% rubber or plastics",4a
6402.91.10,"Footwear, covers ankle, w/outer soles & uppers of rubber or plastics, nesoi, w/metal toe- cap, designed to protect liquids, chemicals, weather",4a
6402.91.16,"Footwear, covers ankle, w/outer soles & uppers of rubber or plastics, nesoi, w/metal toe- cap, not protective, valued n/o $3/pair",4a
6402.91.20,"Footwear, covers ankle, w/outer soles & uppers of rubber or plastics, nesoi, w/metal toe- cap, not protective, valued over $3 but n/o $6.50/pair",4a
6402.91.30,"Footwear, covers ankle, w/outer soles & uppers of rubber or plastics, nesoi, w/metal toe- cap, not protective, valued over $12/pair",4a
6402.91.40,"Footwear w/outer soles & uppers of rubber or plastics, nesoi, covering ankle, w/ext. surf. of uppers o/90% rubber or plastics",4a
6402.91.42,"Protective active footwear w/outer soles & uppers of rubber or plastics, covered ankle, nesoi, valued over $24/pair",4a
6402.91.50,"Footwear w/outer soles & uppers of rubber or plastics, nesoi, covering ankle, designed as protection against liquids, chemicals, weather",4a
6402.91.70,"Footwear w/outer soles & uppers of rubber or plastics, nesoi, covering ankle, nesoi, valued over $3 but n/o $6.50/pair",4a
6402.99.04,"Footwear not cov. ankle, w/outer soles of rubber or plastics, nesoi, w/metal toe-cap, w/ext. surf. uppers o/90% rubber or plastics",4a
6402.99.12,"Footwear not cov. ankle, w/outer soles & uppers of rubber or plastics, nesoi, w/metal toe- cap, not protective, valued n/o $3/pair",4a
6402.99.16,"Footwear not cov. ankle, w/outer soles & uppers of rubber or plastics, nesoi, w/metal toe- cap, not protective, valued> $3 but n/o $6.50/pair",4a
6402.99.19,"Footwear not cov. ankle, w/outer soles & uppers of rubber or plastics, nesoi, w/metal toe- cap, not protective, valued o/$6.50 but n/o $12/pair",4a
6402.99.31,"Footwear w/outer soles & uppers of rubber or plastics, nesoi, n/cov. ankle, w/ext. surf. of uppers o/90% rubber or plastics, nesoi",4a
6402.99.41,"Footwear, nesoi, w/outer soles & uppers of rubber or plastic, open toe or heel or slip-on, tex outersole",4a
6402.99.69,"Footwear w/outer soles & uppers of rubber or plastics, nesoi, n/cov. ankle, nesoi, valued n/o $3/pair",4a
6402.99.61,"Footwear, nesoi, w/outer soles & uppers of rubber or plastics, a/than open toe or heel or slip-on, < $3, tex outersole, not subj C64 note 5 Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices 43459 VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00157 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<851.91UA02NE HTS Subheading Product Description",4a
6402.99.71,"Footwear, nesoi, w/outer soles and uppers of rubber or plastic, a/than open toe or heel or slip-on, $3-6.50, tex outersole, not subj C64 note 5",4a
6402.99.79,"Footwear w/outer soles & uppers of rubber or plastics, nesoi, n/cov. ankle, nesoi, valued o/$3 but n/o $6.50/pair",4a
6403.19.30,"Golf shoes, w/outer soles rubber/plastics/leather/camp. leather & uppers of leather, n/welt, for men/youths/boys",4a
6403.40.60,"Footwear w/outer soles of rubber/plastics/leather/camp. leather & uppers of leather, w/protective metal toe-cap, n/welt",4a
6403.99.75,"Footwear w/outer soles of rubber/plastics/camp. leather & uppers of leather, n/cov. ankle, for women/child./infants, val.n/o $2.50/pr",4a
6404.11.41,"Sports ftwear w/outr sole rub/plast & upper textile val. < $3/pr, w/sole fixed w/adhesives w/o foxing not subj note 5 ch 64",4a
6404.11.49,"Sports ftwear, outer soles rubber/plastic & uppers textile, val. <$3/pr, soles fixed w/adhesives w/o foxing, subj note 5 ch 64",4a
6404.11.51,"Sports ftwear w/outer soles rubber/plastic & uppers textile, val.< $3/pair, not subj to note 5 ch 64",4a
6404.11.59,"Sports ftwear w/outer soles rubber/plastic, uppers textile, val <$3/pair, subj note 5 ch 64",4a
